headline,lead_paragraph,pub_date,web_url,word_count
MISS AGNES CALLAGY,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9802EED91739E13BBC4F51DFB766838B649EDE,82
ANTI-RED CONGRESS OPENS TOMORROW; 58 National Organizations to Join in Legion's Crusade-- 6 Leftist Groups Barred,"Representatives of fifty-eight national organizations will meet tomorrow and Sunday at the Astor Hotel at an ""All-American Conference"" to form a united front against communism, the American Legion announced yesterday at its headquarters, 1 Park Avenue.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9507EFD91739E13BBC4F51DFB766838B649EDE,492
BOND REDEMPTIONS,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9902E4D81739E13BBC4F51DFB766838B649EDE,90
"M'CLOY TO DECIDE ON DEATH VERDICTS; Intends to Rule, After Return Next Week to Frankfort, on Sentences of 16 S.S. Heads","LAKE SUCCESS, Jan. 26--John J. McCloy, United States High Commissioner for Germany, intends to decide, soon after his return to Frankfort next week, ...",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9504E0D91739E13BBC4F51DFB766838B649EDE,545
Shift of du Pont Suit Refused,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D04E0D91739E13BBC4F51DFB766838B649EDE,80
U.N. TRUSTEE COUNCIL TO RUSH SOMALI PACT,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C0CE0D91739E13BBC4F51DFB766838B649EDE,197
CHARLES A. KOTTNER,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9804E7D81739E13BBC4F51DFB766838B649EDE,50
Radio and Television; 5 Independent FM stations in This Area Form Network for Special Programs,Five independent FM stations in the metropolitan area have set up a network to stimulate interest in the medium through special pro grams. Their first venture will be the broadcasting of five Fordham University basketball games which are to be played away from home during February.,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9400E6D81739E13BBC4F51DFB766838B649EDE,410
"Postcard Is Delivered After 22 Years, 5 Months",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F0CE1D91739E13BBC4F51DFB766838B649EDE,107
"U.S. Envoy Visits Tito; Talk Is Frank, Friendly","BELGRADE, Yugoslavia, Jan. 26--Marshal Tito received the new United States Ambassador, George V. Allen, at the White Palace today.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A0CE0D91739E13BBC4F51DFB766838B649EDE,172
EXECUTIVE ELECTIONS,"John Wallace and Louis G. Loeber have been elected vice presidents of Cox Kitchens, Port Chester, N. Y., according to John P. Cox, president. Both men have been associated with the company for fifteen years and will continue as executives in the sales field.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=990CE4D81739E13BBC4F51DFB766838B649EDE,306
Wasley--McCallum,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A07EED91739E13BBC4F51DFB766838B649EDE,102
"MISS DEGEETER AFFIANCED; Troth to William J. Torrens Jr. Announced in Paramus, N. J.",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9404EED91739E13BBC4F51DFB766838B649EDE,99
"WEST COMMANDERS PROTEST TO SOVIET ON BERLIN TRAFFIC; 'Calculated Attempt' to Curb Movement to West Zones Is Assailed in Letter 'IMMEDIATE' END SOUGHT McCloy, Asked if U.S. is Ready to Launch Airlift, Says It Has 'Very Good Plans' Previous Letter Not Answered WEST COMMANDERS PROTEST TO SOVIET","BERLIN, Jan. 26--The commandants of the three Western sectors of Berlin protested to the Soviet authorities today against ""Soviet interference"" with truck traffic between Berlin and Western Germany. They asked for ""immediate"" removal of ""these abnormal restrictions.""",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B02E1D91739E13BBC4F51DFB766838B649EDE,710
HIROHITO'S DAUGHTER IS ENGAGED TO CLERK,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9802E0D91739E13BBC4F51DFB766838B649EDE,138
"Marlene Bauer Beats Miss Doran In Doherty Golf Tourney, 7 and 6; MARLENE BAUER ON THE LINKS IN MIAMI","MIAMI, Fla., Jan. 26 (AP)--The medalist, Miss Marlene Bauer, won her most decisive victory thus far in the eighteenth annual Helen Lee Doherty women's amateur golf tournament today by defeating Miss Claire Doran of Cleveland, 7 and 6.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9505E5D81739E13BBC4F51DFB766838B649EDE,479
CLUB WILL PUBLISH YEAR'S PLAYS HERE; Fireside Theatre to Offer Its Subscribers Eight Books of Broadway Offerings,"A new book project will be started by the Literary Guild of America this month, A. Milton Runyon, president of the book club, announced yesterday. To be called The Fireside Theatre, it will distribute current Broadway plays in book form.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D07EED91739E13BBC4F51DFB766838B649EDE,216
"OPERATES ON MILLS' JAW; Surgeon Takes Out Splintered Bone, Stitches Gums",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C03E5D81739E13BBC4F51DFB766838B649EDE,97
"Guido, Hammond Fight Draw",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D03E5D81739E13BBC4F51DFB766838B649EDE,60
"UNITED GAS SHOWS A DECLINE FOR 1949; Corporation's Earnings, Equal to $1.43 a Share, Compare With $1.71 in Previous Year",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C0DE4D81739E13BBC4F51DFB766838B649EDE,216
"DE GASPERI SPEEDS ROME CABINET LIST; Filling All but Labor Post, He Seeks to Install New Government Tomorrow Place Offered to Rubinacci","ROME, Friday, Jan. 27--When he left his office just before last midnight Premier designate Alcide de Gasperi had filled all but one of the posts in his sixth Cabinet.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=950CE0D91739E13BBC4F51DFB766838B649EDE,424
Report on Skiing Conditions,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B06E5D81739E13BBC4F51DFB766838B649EDE,312
Histradut Drive Leader Named,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9900E6D81739E13BBC4F51DFB766838B649EDE,43
"Mathieson Chemical Reports Record Year; Net $6,991,012 or $5.14 a Common Share","Operations last year of the Mathieson Chemical Corporation resulted in the largest sales and earnings on record. Thomas S. Nichols, president, informed shareholders in the annual statement issued yesterday.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E0CE4D81739E13BBC4F51DFB766838B649EDE,266
"FOOD SHOW BREAKS ATTENDANCE MARK; 15,000 to 20,000 Estimate Set at First of Four Atlantic City Conventions This Week Hotel Space at Premium","ATLANTIC CITY, N. J., Jan. 26 --Determination to seek methods to hold down the cost of foods, maintain quality, and still make a profit is drawing the largest attendance of food producers ever attracted by a trade show here.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9902E5D81739E13BBC4F51DFB766838B649EDE,493
"BRADLEY, JOHNSON AIR FORMOSA VIEW; Tell Senators Island in Hand of Foe Would Be of 'Strategic Significance' to the U.S. Not Necessarily the Chinese Went Along With President Occupation Not Recommended MacArthur's Views Considered","WASHINGTON, Jan. 26--The highest military authorities declared today that Formosa, to which President Truman has refused further military aid, would be of ""strategic significance"" to the United States if it fell to ""an enemy.""",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=990DE0D91739E13BBC4F51DFB766838B649EDE,765
TOPICS OF THE DAY IN WALL STREET; Economic Goals Utility Flotations Treasury Call Oppose Oil Import Plan,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B07E4D81739E13BBC4F51DFB766838B649EDE,574
COTTON ACREAGE CUT CLEARED FOR DEBATE,"WASHINGTON, Jan. 26 (AP)-- Legislation to put a limit on cotton acreage cuts for 1950 was cleared by the House Rules Committee today for House consideration, probably tomorrow.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9804E3D81739E13BBC4F51DFB766838B649EDE,237
APARTMENT RENTALS,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D01E3D81739E13BBC4F51DFB766838B649EDE,29
French Assembly Urges Cabinet to Grant Bonus,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F00E0D91739E13BBC4F51DFB766838B649EDE,165
PEIPING ARMY SHIFT TO COAST REPORTED; Alleged Moves of Chinese Red Troops Believed to Be the Prelude to Formosa Attack Simultaneous Blow Seen,"HONG KONG, Jan. 26--Communist troops in Central China have begun a general movement toward the coastal provinces of Fukien and Chekiang, according to Chinese military sources here. These reports, supported by Chinese press dispatches from Canton, provide the best evidence so far that the Communists may soon launch an invasion of Formosa.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B02E0D91739E13BBC4F51DFB766838B649EDE,487
Sofia Announces Trade Pact,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B06E7D81739E13BBC4F51DFB766838B649EDE,26
"ARCHBISHOP MARKS 50 YEARS AS PRIEST; Msgr. Walsh Makes an Appeal for $5,000,000 to Complete Cathedral in Newark","NEWARK, Jan. 26--A half-century of Archbishop Thomas J. Walsh's priesthood in the Roman Catholic Church was celebrated today with a golden sacerdotal jubilee in the Newark Archdiocese, which he heads.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9500E6D81739E13BBC4F51DFB766838B649EDE,223
It Rains Fish in Michigan,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9903EFD91739E13BBC4F51DFB766838B649EDE,67
"Evanthie Dambassis becomes the Bride Of James B. Stuart, Head of Church Group",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9907EED91739E13BBC4F51DFB766838B649EDE,233
"M'CLOY IS HOPEFUL ON GERMAN FUTURE; But Says U.S. Would Invoke Reserve Powers Against Any Dangerous Trends STRESSES RIGHT 'TO ACT' Nationalism Not a Grave Threat at Moment, He Holds, Unless Economic Ills Continue Majority Held Anti-War Calls for New Judgment","BOSTON, Jan. 26--John J. McCloy, United States High Commissioner for Germany, said tonight that there was a ""strong basis for hope"" that the problems of Western Germany could be solved, despite ""some evil embers lying about.""",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A04E0D91739E13BBC4F51DFB766838B649EDE,713
"SPLENDOR USHERS REPUBLIC OF INDIA; President Prasad Promises 'Justice, Liberty, Equality' --Refugee Aid Pledged Scene in Durbar Hall Makes Plea for Displaced","NEW DELHI, India, Jan. 26-- The brilliant setting in which India was proclaimed a republic today recalled ancient imperial splendors. President Sukarno of Indonesia, high officials, legislators, Indian ...",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C03E0D91739E13BBC4F51DFB766838B649EDE,927
WESTCHESTER'S DEBT,"Many Westchester taxpayers will be surprised to learn that in the last fifteen years they have accumulated $40,000,000 by gradually reducing the county's bonded debt to that extent. Like paying off a mortgage on a home, the amortization process will extend for many years and the full effects will become noticeable slowly.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9801EED91739E13BBC4F51DFB766838B649EDE,305
"$250,000 FUND SOUGHT BY HEBRON YESHIVAH",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F06E0D91739E13BBC4F51DFB766838B649EDE,151
Named Professor Emeritus,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9904EED91739E13BBC4F51DFB766838B649EDE,59
Experts of 3 Countries to Weigh Changes in Atomic Secrecy Code,"WASHINGTON, Jan. 26--Technical experts from the United States, Great Britain and Canada will meet in Harwell, England, next month to discuss possible changes in their joint code of secrecy for atomic energy information in the light of the Russian atomic explosion of last September.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9907EFD91739E13BBC4F51DFB766838B649EDE,429
Sacks Joins R.C.A. Victor,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A03E7D81739E13BBC4F51DFB766838B649EDE,68
National City Raising Rate  % on Small Savings,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C07E4D81739E13BBC4F51DFB766838B649EDE,133
HODGES A SIGNER BUT BRANCA BALKS; Rickey Corrals First Sacker for Dodgers--Reese Expected at Pay Conference Today Sees Better Dodger Pitching Played in 156 Games,"Although no 1950 contracts have yet been mailed to Dodger athletes, who by now are doubtless burning up with feverish impatience, Branch Rickey continues to pursue his own persuasive tactics in corralling his more important players and yesterday brought another key performer into the fold.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B05E5D81739E13BBC4F51DFB766838B649EDE,574
Negro Actors Guild to Meet,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B03E7D81739E13BBC4F51DFB766838B649EDE,52
The Proceedings In the U.N.,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A06E0D91739E13BBC4F51DFB766838B649EDE,140
"DORIS HART GAINS MELBOURNE FINAL; Beats Miss Fitch by 6-4, 6-4 --Miss Brough, Also of U.S., Scores in Title Tennis",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9500E5D81739E13BBC4F51DFB766838B649EDE,200
"MRS. P.E. BISLAND, A CIVIC LEADER, 77; Daughter of Founder of Sarah Lawrence College Is Dead-- Was Active in Bronxville",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D03EED91739E13BBC4F51DFB766838B649EDE,191
FIGHT 'FEMINIST IDEOLOGY'; Y.W.C.A. Members Continue Battle on Equal Rights Bill,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E00EFD91739E13BBC4F51DFB766838B649EDE,127
NEW HAULAGE PLAN TO SAVE UP TO 40%; Grocery Dispatch Announces Use of Facilities in Newark to 'Funnel' Carload Lots 40% Reduction Foreseen NEW HAULAGE PLAN TO SAVE UP TO 40%,Savings of as much as 40 per cent in grocery transportation costs in the metropolitan area may be achiwed through a new consolidated transportation service which permits application of carload and ...,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F04E4D81739E13BBC4F51DFB766838B649EDE,590
"DR. DANIEL H. WIESNER, A PHYSICIAN 70 YEARS",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E00EED91739E13BBC4F51DFB766838B649EDE,177
PRISON ALCOHOLIC AID IS SUCCESS IN STATE,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9906EFD91739E13BBC4F51DFB766838B649EDE,202
BRITISH WAGE LAG SHOWN; Government Says Prices Rose Twice as Fast During 1949,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B06E0D91739E13BBC4F51DFB766838B649EDE,162
"WOOD, FIELD AND STREAM; Veteran Picks the Spots Blues and Snook Elusive","STUART, Fla., Jan. 26--One of the things which attracts anglers to this fishing community is the variety, for when it is too rough to go after sailfish you can always fish the inlet, the waterway or the river, and after one look at the white caps off the breakwater we decided in favor of the inside fishing.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B03E5D81739E13BBC4F51DFB766838B649EDE,598
"TIES SET ALL-TIME HIGH; Industry Hopes to Exceed Sales of $200,000,000 During 1950",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=940CE5D81739E13BBC4F51DFB766838B649EDE,129
Episcopal Fund Rises Voted,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9806EFD91739E13BBC4F51DFB766838B649EDE,87
"GAS RATE RISE DENIED; Elizabethtown Company Fails of $592,127 in New Revenue",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E02EFD91739E13BBC4F51DFB766838B649EDE,155
Personnel,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=950DE5D81739E13BBC4F51DFB766838B649EDE,141
NAVY PLANES CRASH IN FOG; One Plunges Into Sea Off Block Island and Is Untraced,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9501EFD91739E13BBC4F51DFB766838B649EDE,159
STORE SALES SHOW NO CHANGE IN WEEK; Total for Nation Is Unchanged From Same Week Last Year --Specialty Trade Off 2%,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A0CE5D81739E13BBC4F51DFB766838B649EDE,352
"OIL IS HELD AMPLE FOR ALL DEMANDS; Council Says Reserve Capacity of 700,000 Barrels Daily Soon. Will Rise to 1,000,000 Findings Embodied in Report Coal or Shale Reserves OIL IS HELD AMPLE FOR ALL DEMANDS","WASHINGTON, Jan. 26 (AP)-- The National Petroleum Council said today the United States has enough oil to meet ""all demands of the foreseeable future.""",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D07E4D81739E13BBC4F51DFB766838B649EDE,510
HONORED BY N.Y.U. COLLEGE OF ENGINEERING,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D03EFD91739E13BBC4F51DFB766838B649EDE,52
Daughter to Mrs. Alan S. Perry,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F04EED91739E13BBC4F51DFB766838B649EDE,80
"WALLACE DECLARES HE NEVER HELPED RUSSIA ON URANIUM; Tells House Committee He Had No Say in 1943 Shipments, 'as Strongly Implied' SAYS HE KEPT ATOM WORD Appearing at Own Request, He Hits at 'Plot' to Show Him Wishing to Share Secret Wallace Denies Uranium Aid to Russia A ""Lying Leak,"" Says Wallace Says Stimson Upheld Russia Laurence's Writing Cited Group First Met Dec. 16, 1941 Out of His Realm, He Insists ""Faithful to the Trust""","WASHINGTON, Jan. 26--Former Vice President Henry A. Wallace repeatedly denied before the House Committee on Un-American Activities today that he ever influenced any shipment of fissionable materials to the Soviet Union, or that he ever violated security in connection with the development of the atomic bomb.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F02E1D91739E13BBC4F51DFB766838B649EDE,2109
MONEY,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E02E4D81739E13BBC4F51DFB766838B649EDE,205
BOND NOTES.,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E0DE4D81739E13BBC4F51DFB766838B649EDE,97
Treasury Offering Bills,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A04E4D81739E13BBC4F51DFB766838B649EDE,71
AT THE THEATRE,"If it is not ungallant to say so, Rosalind in ""As You Like It"" is not Katharine Hepburn's best part. Under the protection of the Theatre Guild, she has brought the character and the play to the Cort, where Shakespeare's rustic revels were performed last evening. Gorgeously attired in some stunning finery designed by James Bailey, Miss Hepburn is lovely to look at, and she plays the part with pride and modesty.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A07E7D81739E13BBC4F51DFB766838B649EDE,795
YUGOSLAVS FREEZE WORKERS IN JOBS; Drastic Decree Seeks a Rise in Production for Export Program of Country,"BELGRADE, Yugoslavia, Jan. 26--A drastic decree freezing workers to their jobs with labor contracts for a period of three to six months to increase production for the export program was announced today.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D05EFD91739E13BBC4F51DFB766838B649EDE,432
175 New Litter Baskets Are Stolen in Midtown,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C00EFD91739E13BBC4F51DFB766838B649EDE,149
20 Hurt as Police Crash Comic-Opera War Of 2 Italian Cities Vying for Title of Capital,"ROME, Jan. 26--A comic-opera war between two southern Italian cities took a serious turn today. Twenty persons were injured in a police charge in Catanzaro, which is contesting with Reggio for the honor of becoming the regional capital when Parliament gets around to creating the region of Calabria.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F0CE0D91739E13BBC4F51DFB766838B649EDE,474
"CITY MAKES PROFIT ON PIER EXCHANGE; Gets Rent Rise Plus $150,000 in Transfer From Eastern to Argentine State Line ""Most Important in Years"" Repair Funds in Escrow","After long negotiation the city has concluded, with considerable profit, a pier lease arrangement involving two steamship lines, it was announced yesterday.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E02E6D81739E13BBC4F51DFB766838B649EDE,591
DEVELOPERS ACQUIRE WHITE PLAINS TRACT,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E06E3D81739E13BBC4F51DFB766838B649EDE,115
Son Born to the Larry Parkses,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9506E7D81739E13BBC4F51DFB766838B649EDE,36
PROSE PLAY BY FRY WINS LONDON CRITICS,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9503E7D81739E13BBC4F51DFB766838B649EDE,225
BONDS AND SHARES ON LONDON MARKET; Quick Recovery of Government Issues After Early Weakness Features Trading,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C00E4D81739E13BBC4F51DFB766838B649EDE,454
LIQUOR BOARD READY TO STIFFEN TRADE LAW,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=990CE5D81739E13BBC4F51DFB766838B649EDE,185
"120,000 AIDED BY C.Y.O.; Increase in Numbers Attributed to New Program Introduced",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E01E7D81739E13BBC4F51DFB766838B649EDE,160
Malkin--Greenwood,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9905EED91739E13BBC4F51DFB766838B649EDE,65
S.E.C. HEARS ALLER ON PACIFIC POWER; Tells Commission American Co. Wants to Withdraw From Northwest Region Single Control Urged Growth in Northwest Persian Lamb Prices Up New Ink Conditioner Offered,"WASHINGTON, Jan. 26 (AP)-- The American Power and Light Company wants to get out of the power business in the Pacific Northwest and intends to do so.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E0DE5D81739E13BBC4F51DFB766838B649EDE,735
IRVINGTON FACTORY IN JERSEY TRADING,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F01E3D81739E13BBC4F51DFB766838B649EDE,183
The Rembrandt Benefit,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B04EED91739E13BBC4F51DFB766838B649EDE,59
DAIRY PRODUCTS,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D07E3D81739E13BBC4F51DFB766838B649EDE,45
HONOR FOR DRAMA GROUP; Piscator and Cast of 'Burning Bush' to Receive Citation,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F02E7D81739E13BBC4F51DFB766838B649EDE,149
Safety Award for City Transit,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9D03E6D81739E13BBC4F51DFB766838B649EDE,72
British Ship Overdue Off Florida,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9802E6D81739E13BBC4F51DFB766838B649EDE,82
HOFFMAN PRESSING U.S. TEST IN EUROPE; Currency Union Backers Will Need to Show That Plan Is Aid to Multilateral Trade Economic Bloc Is Feared,"WASHINGTON, Jan, 26--To win the approval of this Government, proponents of a European currency union will have to show conclusively that the plan will promote rather than hinder the convertibilty of members' currencies into dollars and hasten a return to multilateral world trade, including that of the dollar area.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A01E0D91739E13BBC4F51DFB766838B649EDE,610
"REPUBLIC OF INDIA HAILED; Americans Join in Celebrations Here, Praise Constitution",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E02E0D91739E13BBC4F51DFB766838B649EDE,171
GEORGE H. OLMSTEAD,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9903EED91739E13BBC4F51DFB766838B649EDE,73
Seattle Awards Contract to G.E.,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9C06E0D91739E13BBC4F51DFB766838B649EDE,160
WATER-COLOR UNIT TO OPEN EXHIBITION; American Society 83d Annual Display Will Present 377 Contemporary Works,"The eighty-third annual exhibition by the American Water Color Society will open tomorrow afternoon with a reception and preview for members and guests in the galleries of the National Academy of Design, 1083 Fifth Avenue, from 3 to 7 o'clock.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9A04EED91739E13BBC4F51DFB766838B649EDE,419
"MINERS HOOT DOWN PLEAS TO RETURN; 1,300 Strikers Noisily Reject Union's Request Despite Threat of Injunction Personal Order Expected Conditions Outlined","Striking coal miners in West Virginia and Pennsylvania continued yesterday to reject union pleas to return to work, despite indications that their refusal might provoke President Truman to seek an injunction under the national emergency provisions of the TaftHartley Law.",1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9503EFD91739E13BBC4F51DFB766838B649EDE,780
YUKIO TANI,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=950CEED91739E13BBC4F51DFB766838B649EDE,57
Westerling Outlines Aims,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9403E0D91739E13BBC4F51DFB766838B649EDE,150
Babcock & Wilcox Elects Lawyer to Directorate,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9F0DE4D81739E13BBC4F51DFB766838B649EDE,42
LAWRENCE J. M'CARTHY,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9E05E7D81739E13BBC4F51DFB766838B649EDE,38
Newcombe of Dodgers Is honored at Nashua,,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9506E5D81739E13BBC4F51DFB766838B649EDE,119
"JAVITS HITS 'ARMS RACE'; In Letter to Acheson, He Decries British Shipments to Arabs",,1950-01-27,http://query.nytimes.com/gst/abstract.html?res=9B04E0D91739E13BBC4F51DFB766838B649EDE,97
TREASURY STATEMENT,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=940DE1DF173DE03BBC4051DFB766838B649EDE,215
CHARLES H. FOX,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B0CE1D6163DE03BBC4051DFB766838B649EDE,31
World Cross-Country Ski Plans To Be Decided at Meeting Today; Committee to Determine Whether to shift Site or Postpone Races--Lake Placid Will Conduct Jumping Competition 4-Man Group Named Skiers Out Early,"LAKE PLACID, N.Y., Jan. 27-- Hopes ran high early today that the original program of world Nordic skiing championships-- jumping and cross-country-- would be carried out. The temperature dropped to 10 above and snow started to fall. The flakes came down heavily.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B01E2DF173DE03BBC4051DFB766838B649EDE,638
MANHATTAN MORTGAGES,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=940DE0DF173DE03BBC4051DFB766838B649EDE,77
"RALLY IN COFFEE FAILS TO END DROP; Futures, Fairly Active Here, Close 10 to 50 Points Off --Other Commodities","Coffee futures were moderately active and slightly lower on the New York Coffee and Sugar Exchange yesterday. The market opened with prices a shade easier ered hedges in the near-by delivery mand, but renewed scattered selling toward the close found support scaled down.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9406E0DF173DE03BBC4051DFB766838B649EDE,910
Re-elected as President Of Queens Church Group,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=990DE0D6163DE03BBC4051DFB766838B649EDE,134
DRATTLER DRAMA IS BOUGHT BY RKO; Studio Acquires 'Miami Story' as Vehicle for Robert Ryan --Author Named Producer Of Local Origin,"HOLLYWOOD, Calif., Jan. 27-- Jay Drattler, who sold his crime melodrama, ""The Miami Story,"" to Warner Brothers in 1948 and subsequently bought it back from the studio, has made a deal with RKO to produce the film, with Robert ...",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=940DE4DF173DE03BBC4051DFB766838B649EDE,512
"2 TRUCKS SCANNED IN BRINK'S HOLD-UP; Vehicles in Shop Used by Firm Held Up for $1,500,000 Examined by F. B. I.","BOSTON, Jan. 27--Two trucks owned by one of the several companies sharing a garage with Brink's, Inc., armored car service, were seized today by investigators as a new development in Boston's $1,500,000 robbery.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B0DE5DF173DE03BBC4051DFB766838B649EDE,247
ITALIAN SKIERS HERE FOR EVENTS IN COLORADO,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9906E2DF173DE03BBC4051DFB766838B649EDE,161
NEW ISSUE PROPOSED FOR M-K-T ARREARS,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C0CE2DF173DE03BBC4051DFB766838B649EDE,204
Obituary 1 -- No Title,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9800E0D6163DE03BBC4051DFB766838B649EDE,3722
TRUMANS HOSTS TO SINGER; Entertain for Helen Traubel at Blair House With Daughter,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B03E4DF173DE03BBC4051DFB766838B649EDE,71
